,Date,Open,High,Low,Close,Volume,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
0,2015-07-20,113.83,114.39,113.48,113.98,26539045.0,109.403,108.43450000000001,0.003427520163523262,0.164054439591658,0.023799999999999998
1,2015-07-21,114.02,114.2,113.58,113.91,35468865.0,109.5074,108.48479999999999,-0.0006143314950328883,0.1629332693291611,0.0235
2,2015-07-22,112.17,113.169,112.165,112.62,35574962.0,109.59440000000001,108.52699999999999,-0.011389343085348114,0.16918280510195433,0.0233
3,2015-07-23,112.73,113.1,111.91,112.2,25698255.0,109.6828,108.5552,-0.0037363267378765067,0.1685907937538456,0.022799999999999997
4,2015-07-24,112.8,113.003,110.93,111.1,30844714.0,109.74480000000001,108.5775,-0.009852296443011707,0.17263226620545946,0.0227
5,2015-07-27,110.47,110.946,109.94,110.18,35994837.0,109.75679999999998,108.59480000000002,-0.008315304601013722,0.17364040113135246,0.0223
6,2015-07-28,110.67,111.35,109.785,111.13,33553494.0,109.78779999999999,108.6197,0.008585295152984458,0.1499973036018534,0.0226
7,2015-07-29,111.37,111.79,110.94,111.55,26714068.0,109.8176,108.6611,0.0037722336809864953,0.15002835648185942,0.0229
8,2015-07-30,111.29,112.2663,110.621,112.08,25438057.0,109.86039999999998,108.70470000000002,0.004739981150210132,0.14880436813042197,0.022799999999999997
9,2015-07-31,112.43,112.49,111.72,111.95,22081731.0,109.89920000000001,108.767,-0.0011605589839876456,0.1490985228077436,0.022000000000000002
10,2015-08-03,111.97,112.28,110.861,111.6,25001780.0,109.9196,108.8319,-0.003131293097553397,0.14942521961403138,0.0216
11,2015-08-04,111.55,111.745,110.93,111.39,22132319.0,109.93800000000002,108.88779999999998,-0.001883493090112113,0.1499534051791834,0.0223
12,2015-08-05,112.01,113.0,111.88,112.24,27626277.0,109.99880000000002,108.95679999999999,0.007601878937107082,0.13303814153427074,0.022799999999999997
13,2015-08-06,112.35,112.5,109.95,110.45,42125401.0,109.9886,108.99430000000001,-0.016076505928079275,0.1487365158918244,0.0223
14,2015-08-07,110.18,110.57,109.4,110.31,30006846.0,109.98060000000001,109.02869999999999,-0.001268345884835885,0.14073172245124105,0.0218
15,2015-08-10,111.01,111.81,111.0,111.57,21500780.0,110.01100000000001,109.06519999999999,0.011357612623797963,0.1329291734156549,0.022400000000000003
16,2015-08-11,110.98,111.4101,109.53,110.14,36123270.0,110.0054,109.0858,-0.01289991277075283,0.13975264494068795,0.0215
17,2015-08-12,109.38,110.735,108.22,110.52,41888960.0,110.01440000000001,109.1057,0.0034442162208804168,0.14025749784000732,0.021400000000000002
18,2015-08-13,110.63,111.16,110.1,110.34,22510520.0,110.0132,109.12589999999999,-0.001629992210930953,0.130225890589174,0.0219
19,2015-08-14,110.08,110.67,109.86,110.51,17924931.0,110.03220000000002,109.1517,0.0015395067564061525,0.11741709408495848,0.022000000000000002
20,2015-08-17,110.24,111.46,109.96,111.43,21224913.0,110.0748,109.2114,0.008290576458271817,0.1212609068364572,0.0216
21,2015-08-18,111.275,111.37,110.71,110.86,13984363.0,110.12820000000002,109.26899999999999,-0.0051284470673040325,0.12206168540337817,0.022000000000000002
22,2015-08-19,110.52,111.105,109.49,110.13,42511384.0,110.17060000000001,109.3151,-0.006606657814806041,0.1179597314937551,0.0212
23,2015-08-20,109.11,109.46,107.07,107.08,57747349.0,110.12240000000001,109.31859999999999,-0.02808526752470079,0.15190749418507027,0.0209
24,2015-08-21,105.57,106.47,102.4,102.4,97763445.0,109.9774,109.28660000000002,-0.044689506046744334,0.21287104411094904,0.020499999999999997
25,2015-08-24,94.23,102.53,84.74,98.46,150829863.0,109.77159999999999,109.2207,-0.03923633827535297,0.2466520930078905,0.020099999999999996
26,2015-08-25,102.07,102.74,98.01,98.09,75088278.0,109.5692,109.1504,-0.003764949753830146,0.24104834103987294,0.0212
27,2015-08-26,100.96,103.23,98.93,103.03,104103817.0,109.45379999999999,109.1209,0.04913478338075235,0.3099689379841027,0.0218
28,2015-08-27,104.53,105.71,103.2799,105.64,69377690.0,109.3846,109.11930000000001,0.025016879471954766,0.32549582610150535,0.0218
29,2015-08-28,105.08,106.0,104.85,105.62,49919628.0,109.2832,109.1091,-0.0001893401501442957,0.32558523546007906,0.0219
30,2015-08-31,105.03,105.61,104.05,104.31,39549380.0,109.1716,109.0791,-0.01248051259090744,0.32735593614912095,0.022099999999999998
31,2015-09-01,101.68,103.29,100.63,101.05,73155538.0,108.97859999999999,109.01209999999999,-0.03175179083824977,0.3423721862177221,0.0217
32,2015-09-02,102.89,103.92,101.7,103.9,43963563.0,108.8408,108.9763,0.027813454255551703,0.3592396981770754,0.022000000000000002
33,2015-09-03,104.31,105.02,103.1,103.39,45131794.0,108.7042,108.9385,-0.004920652506580053,0.3563793930176137,0.0218
34,2015-09-04,101.97,102.845,101.59,102.16,49379643.0,108.5474,108.8817,-0.011968033874317956,0.3575910441054491,0.0213
