,Date,Open,High,Low,Close,Volume,50_day_MA,100_day_MA,Log_return,Volatility,Risk-free Rate
583,2017-11-08,124.5,125.119,124.38,125.02,80868.0,122.3106,120.36949999999999,0.003365118150313555,0.06232320105788442,0.0232
584,2017-11-09,124.26,124.57,123.47,124.33,68787.0,122.41940000000001,120.43189999999998,-0.00553440353882008,0.06594470492387526,0.0233
585,2017-11-10,124.15,124.6206,123.99,124.57,49352.0,122.51119999999999,120.49699999999999,0.0019284859331551107,0.06619117945080949,0.024
586,2017-11-13,124.2,124.81,124.0101,124.74,82264.0,122.6026,120.5605,0.0013637641999751915,0.06599001238748793,0.024
587,2017-11-14,124.34,124.75,124.2,124.74,70147.0,122.70559999999999,120.6179,0.0,0.06593612638046727,0.023799999999999998
588,2017-11-15,124.29,124.52,123.42,124.14,101232.0,122.79140000000001,120.6692,-0.004821610112469903,0.06855502934797052,0.0233
589,2017-11-16,124.57,125.74,124.57,125.53,70167.0,122.8984,120.74780000000001,0.011134812844610445,0.07862713594118587,0.023700000000000002
590,2017-11-17,125.59,125.925,125.54,125.83,89165.0,123.01540000000001,120.81880000000001,0.0023870157737594525,0.07569076420202336,0.0235
591,2017-11-20,125.98,126.28,125.9,126.17,74746.0,123.1194,120.9059,0.0026984143357733858,0.07366603869930513,0.023700000000000002
592,2017-11-21,126.85,127.0,126.58,126.95,115129.0,123.2318,120.99859999999998,0.006163104211037666,0.07607545682210434,0.0236
593,2017-11-22,127.13,127.21,126.87,126.87,65952.0,123.3494,121.0899,-0.0006303679981805362,0.06838460090347437,0.0232
594,2017-11-24,127.14,127.2999,127.0828,127.27,48392.0,123.4792,121.18260000000001,0.0031478738514487243,0.0677791239131365,0.023399999999999997
595,2017-11-27,127.28,127.3599,126.701,126.74,73010.0,123.5966,121.2841,-0.004173070108584871,0.06934407176025442,0.0232
596,2017-11-28,126.99,127.81,126.77,127.76,74672.0,123.73100000000001,121.3843,0.008015760011386236,0.07033118272786133,0.023399999999999997
597,2017-11-29,127.66,127.79,126.69,127.13,70025.0,123.8598,121.47930000000001,-0.004943318944726017,0.07243053540136195,0.023700000000000002
598,2017-11-30,127.49,128.54,127.49,127.97,76502.0,124.0114,121.58179999999999,0.006585676487473578,0.07217133482840447,0.0242
599,2017-12-01,127.87,128.04,125.46,127.33,134770.0,124.154,121.6673,-0.0050137198641604045,0.07584374632680521,0.023700000000000002
600,2017-12-04,128.3,128.5,126.53,126.53,155591.0,124.27300000000001,121.7431,-0.006302707384171874,0.07992886200631107,0.023700000000000002
601,2017-12-05,126.76,126.9786,126.01,126.04,108199.0,124.39300000000001,121.8091,-0.0038801173120983777,0.0806198547447404,0.0236
602,2017-12-06,125.86,126.07,125.54,125.76,142607.0,124.5056,121.87169999999998,-0.0022239882081774927,0.08029276719112408,0.0233
603,2017-12-07,125.86,126.79,125.76,126.69,91999.0,124.6214,121.9442,0.007367828933065403,0.08340806200666152,0.023700000000000002
604,2017-12-08,127.31,127.46,127.09,127.32,60395.0,124.7458,122.015,0.004960444799930209,0.08135888173427391,0.023799999999999998
605,2017-12-11,127.52,127.55,127.14,127.35,88813.0,124.85780000000001,122.0869,0.0002355990115739744,0.0813765006793213,0.0239
606,2017-12-12,127.45,127.45,126.93,126.94,72232.0,124.95299999999999,122.1534,-0.0032246675471419603,0.08279940940404285,0.024
607,2017-12-13,127.13,127.44,126.93,126.95,65160.0,125.04419999999999,122.21849999999999,7.877427236337396e-05,0.08278885053702137,0.0236
608,2017-12-14,127.17,127.3,126.35,126.36,90444.0,125.11300000000001,122.2752,-0.004658332216803055,0.08264165644374905,0.0235
609,2017-12-15,126.9,127.69,126.83,127.38,99446.0,125.194,122.3425,0.008039769009335354,0.07815967269987363,0.0235
610,2017-12-18,128.35,128.72,128.34,128.52,97647.0,125.2976,122.42739999999999,0.008909789304437993,0.08325543460625053,0.0239
611,2017-12-19,128.69,128.73,127.93,128.02,76431.0,125.39640000000001,122.50619999999999,-0.0038980325338003265,0.08480937652782945,0.0246
612,2017-12-20,128.39,128.39,127.58,127.78,83310.0,125.4884,122.5861,-0.0018764665396602154,0.08275201926600821,0.024900000000000002
613,2017-12-21,128.04,128.04,127.48,127.52,88312.0,125.57240000000002,122.66310000000001,-0.0020368201322923927,0.0831173562743454,0.0248
614,2017-12-22,127.61,127.65,127.24,127.55,80605.0,125.65279999999998,122.74950000000001,0.00023522954591544246,0.08241309513675074,0.0248
615,2017-12-26,127.42,127.81,127.42,127.69,72865.0,125.735,122.8409,0.0010970068487694056,0.08088960797532223,0.024700000000000003
616,2017-12-27,127.77,128.17,127.69,127.98,89743.0,125.82599999999998,122.9325,0.0022685502747244023,0.07611973708539713,0.0242
617,2017-12-28,128.19,128.61,127.76,128.49,279860.0,125.92380000000001,123.02770000000001,0.003977078584075039,0.07487837118792408,0.024300000000000002
618,2017-12-29,128.78,128.78,127.7,127.72,173145.0,126.0056,123.1223,-0.0060107124488081335,0.07472124884717361,0.024
619,2018-01-02,128.27,128.74,127.92,128.72,352692.0,126.1022,123.22890000000001,0.007799134837546463,0.07733677483885847,0.0246
620,2018-01-03,129.03,129.85,129.0,129.78,174528.0,126.2034,123.3672,0.00820120650889454,0.07744560585637802,0.024399999999999998
621,2018-01-04,130.4,130.57,130.03,130.09,212925.0,126.3222,123.5026,0.0023858094204452455,0.07507883725431441,0.0246
622,2018-01-05,130.53,130.98,130.33,130.94,107791.0,126.4562,123.6334,0.006512684399477519,0.07560877446491472,0.024700000000000003
623,2018-01-08,130.97,131.64,130.71,131.53,96120.0,126.62200000000001,123.7735,0.0044957594677419955,0.07357348182362428,0.024900000000000002
624,2018-01-09,131.74,131.86,131.38,131.53,128037.0,126.77680000000001,123.9065,0.0,0.07291809836201173,0.0255
625,2018-01-10,131.21,131.21,130.47,130.75,146879.0,126.90440000000001,124.0496,-0.005947859535654963,0.0776335294703171,0.0255
626,2018-01-11,130.93,131.89,130.93,131.88,151735.0,127.06620000000001,124.2051,0.00860531525849807,0.07978088772325459,0.0254
627,2018-01-12,132.19,132.72,131.89,132.58,400536.0,127.2286,124.3659,0.005293818609715295,0.08033988420714103,0.0255
628,2018-01-16,133.16,133.46,131.34,131.64,190707.0,127.3826,124.5029,-0.00711531273810655,0.0835198847244098,0.0254
629,2018-01-17,132.33,133.02,131.85,132.73,115841.0,127.5572,124.6542,0.00824606556297175,0.0837191892119784,0.025699999999999997
630,2018-01-18,132.66,132.95,132.29,132.59,103479.0,127.72,124.80359999999999,-0.0010553295114834234,0.08030383382198139,0.0262
631,2018-01-19,132.82,133.55,132.82,133.55,89148.0,127.8918,124.9609,0.007214279429342485,0.07997548082551514,0.0264
632,2018-01-22,133.55,134.28,133.26,134.28,106021.0,128.0854,125.1258,0.005451232555864154,0.07935294981547433,0.026600000000000002
633,2018-01-23,134.39,134.98,134.2,134.91,122305.0,128.2832,125.2969,0.004680717338891491,0.0778489423001629,0.0263
